Año;Trimestre;Provincia;ADSL;Cablemodem;Fibra Optica;Wireless;Otras Tecnologías;Hasta 512 kbps;+ 512 Kbps - 1 Mbps;+ 1 Mbps - 6 Mbps;+ 6 Mbps - 10 Mbps;+ 10 Mbps - 20 Mbps;+ 20 Mbps - 30 Mbps;+ 30 Mbps;Otras velocidades;Banda Ancha Fija;Dial Up;Accesos cada 100 Hogares;Accesos cada 100 Habitantes;Mbps (Media de bajada)
2023;3;La Pampa;6844;59063;32891;20014;1109;71,0;1358,0;47914,0;18238,0;14676,0;4081,0;31970,0;1613,0;119759;162;99,0;32,62;24,21
2023;3;La Pampa;6844;59063;32891;20014;1109;71,0;1358,0;47914,0;18238,0;14676,0;4081,0;31970,0;1613,0;119759;162;99,0;32,62;24,21
2023;3;La Rioja;3726;55494;22054;6395;32;18,0;459,0;1617,0;1989,0;24847,0;4798,0;53973,0;0,0;87697;4;80,44;21,41;63,84
2023;3;La Rioja;3726;55494;22054;6395;32;18,0;459,0;1617,0;1989,0;24847,0;4798,0;53973,0;0,0;87697;4;80,44;21,41;63,84
2023;3;Mendoza;17677;73066;178719;27609;951;104,0;2948,0;36236,0;20942,0;30636,0;8032,0;193600,0;5524,0;297292;730;52,03;14,52;46,96
2023;3;Mendoza;17677;73066;178719;27609;951;104,0;2948,0;36236,0;20942,0;30636,0;8032,0;193600,0;5524,0;297292;730;52,03;14,52;46,96
2023;3;Misiones;27934;79087;70003;12928;7183;51,0;3302,0;32953,0;22315,0;11900,0;3862,0;113860,0;8892,0;197135;0;55,51;15,12;91,49
2023;3;Misiones;27934;79087;70003;12928;7183;51,0;3302,0;32953,0;22315,0;11900,0;3862,0;113860,0;8892,0;197135;0;55,51;15,12;91,49
2023;3;Neuquén;24527;73329;39243;24085;3089;170,0;981,0;37758,0;13937,0;11582,0;2377,0;84209,0;13259,0;163834;439;79,97;23,8;96,57
2023;3;Neuquén;24527;73329;39243;24085;3089;170,0;981,0;37758,0;13937,0;11582,0;2377,0;84209,0;13259,0;163834;439;79,97;23,8;96,57
2023;3;Río Negro;22422;50429;56668;16864;17102;112,0;1061,0;29201,0;15014,0;21182,0;22752,0;59206,0;14957,0;162970;515;68,4;21,04;70,93
2023;3;Río Negro;22422;50429;56668;16864;17102;112,0;1061,0;29201,0;15014,0;21182,0;22752,0;59206,0;14957,0;162970;515;68,4;21,04;70,93
2023;3;Salta;29113;98324;59914;12337;6545;115,0;1190,0;29305,0;67060,0;4059,0;78,0;97627,0;6799,0;206228;5;57,57;13,94;80,8
2023;3;Salta;29113;98324;59914;12337;6545;115,0;1190,0;29305,0;67060,0;4059,0;78,0;97627,0;6799,0;206228;5;57,57;13,94;80,8
2023;3;San Juan;12669;19376;42383;22317;6985;24,0;2021,0;21090,0;12882,0;12564,0;1440,0;31081,0;22628,0;103483;247;50,45;12,85;24,45
2023;3;San Juan;12669;19376;42383;22317;6985;24,0;2021,0;21090,0;12882,0;12564,0;1440,0;31081,0;22628,0;103483;247;50,45;12,85;24,45
2023;3;San Luis;4037;41624;24525;78431;299;60,0;628,0;11398,0;23818,0;10926,0;74914,0;18688,0;8484,0;148751;165;98,55;28,2;104,97
2023;3;San Luis;4037;41624;24525;78431;299;60,0;628,0;11398,0;23818,0;10926,0;74914,0;18688,0;8484,0;148751;165;98,55;28,2;104,97
2023;3;Santa Cruz;8376;23931;11270;3660;750;50,0;6722,0;10612,0;10853,0;9565,0;3643,0;6542,0;0,0;47800;187;40,89;12,17;15,67
2023;3;Santa Cruz;8376;23931;11270;3660;750;50,0;6722,0;10612,0;10853,0;9565,0;3643,0;6542,0;0,0;47800;187;40,89;12,17;15,67
2023;3;Santa Fe;108503;397854;336013;44545;13437;468,0;7174,0;85897,0;168711,0;65489,0;20333,0;534474,0;17806,0;900246;106;79,09;24,87;97,39
2023;3;Santa Fe;108503;397854;336013;44545;13437;468,0;7174,0;85897,0;168711,0;65489,0;20333,0;534474,0;17806,0;900246;106;79,09;24,87;97,39
2023;3;Santiago Del Estero;9412;80919;21745;6916;2936;180,0;1199,0;15100,0;54503,0;28456,0;806,0;20734,0;950,0;121926;2;48,67;12,08;41,46
2023;3;Santiago Del Estero;9412;80919;21745;6916;2936;180,0;1199,0;15100,0;54503,0;28456,0;806,0;20734,0;950,0;121926;2;48,67;12,08;41,46
2023;3;Tierra Del Fuego;9357;45203;3682;157;332;22,0;834,0;10550,0;12731,0;20384,0;5150,0;4040,0;5020,0;58426;305;105,95;31,41;17,17
2023;3;Tierra Del Fuego;9357;45203;3682;157;332;22,0;834,0;10550,0;12731,0;20384,0;5150,0;4040,0;5020,0;58426;305;105,95;31,41;17,17
2023;3;Tucumán;46348;20545;195053;4088;523;39,0;1236,0;20378,0;25026,0;25523,0;1633,0;192051,0;671,0;266530;27;61,26;15,17;98,85
2023;3;Tucumán;46348;20545;195053;4088;523;39,0;1236,0;20378,0;25026,0;25523,0;1633,0;192051,0;671,0;266530;27;61,26;15,17;98,85
2023;2;Buenos Aires;265537;2766463;1645945;138405;69138;28007,0;24674,0;246067,0;253078,0;245505,0;107502,0;3883235,0;97420,0;4879442;6046;79,67;27,1;138,35
2023;2;Buenos Aires;265537;2766463;1645945;138405;69138;28007,0;24674,0;246067,0;253078,0;245505,0;107502,0;3883235,0;97420,0;4879442;6046;79,67;27,1;138,35
2023;2;Capital Federal;68348;1218631;136295;4504;29900;516,0;4422,0;27827,0;54111,0;34364,0;6189,0;1330249,0;0,0;1455578;2100;115,48;47,27;208,01
2023;2;Capital Federal;68348;1218631;136295;4504;29900;516,0;4422,0;27827,0;54111,0;34364,0;6189,0;1330249,0;0,0;1455578;2100;115,48;47,27;208,01
2023;2;Catamarca;7637;10700;53177;1384;92;71,0;226,0;3329,0;4076,0;4788,0;2285,0;58048,0;167,0;72989;1;67,42;17,15;86,13
2023;2;Catamarca;7637;10700;53177;1384;92;71,0;226,0;3329,0;4076,0;4788,0;2285,0;58048,0;167,0;72989;1;67,42;17,15;86,13
2023;2;Chaco;19115;59944;51955;8267;2574;236,0;475,0;14630,0;14176,0;7446,0;3008,0;97897,0;3987,0;141850;5;42,87;11,46;105,45
2023;2;Chaco;19115;59944;51955;8267;2574;236,0;475,0;14630,0;14176,0;7446,0;3008,0;97897,0;3987,0;141850;5;42,87;11,46;105,45
2023;2;Chubut;33702;73689;16111;30521;9938;109,0;1467,0;45798,0;31021,0;24750,0;17708,0;28859,0;14249,0;163078;883;82,49;25,28;18,58
2023;2;Chubut;33702;73689;16111;30521;9938;109,0;1467,0;45798,0;31021,0;24750,0;17708,0;28859,0;14249,0;163078;883;82,49;25,28;18,58
2023;2;Córdoba;129303;453924;411703;62391;10430;99,0;8627,0;126496,0;99026,0;52240,0;25144,0;712647,0;43472,0;1067686;65;90,13;27,59;111,82
2023;2;Córdoba;129303;453924;411703;62391;10430;99,0;8627,0;126496,0;99026,0;52240,0;25144,0;712647,0;43472,0;1067686;65;90,13;27,59;111,82
2023;2;Corrientes;26821;82977;32834;10407;5255;67,0;2945,0;21781,0;22144,0;5937,0;4593,0;93048,0;7779,0;158290;4;52,37;13,79;97,21
2023;2;Corrientes;26821;82977;32834;10407;5255;67,0;2945,0;21781,0;22144,0;5937,0;4593,0;93048,0;7779,0;158290;4;52,37;13,79;97,21
2023;2;Entre Ríos;46503;142562;49251;24461;11170;107,0;4377,0;39693,0;49240,0;20231,0;22661,0;137638,0;0,0;273927;20;64,43;19,26;89,37
2023;2;Entre Ríos;46503;142562;49251;24461;11170;107,0;4377,0;39693,0;49240,0;20231,0;22661,0;137638,0;0,0;273927;20;64,43;19,26;89,37
2023;2;Formosa;11934;17678;13698;16813;227;84,0;186,0;21944,0;11825,0;5202,0;300,0;20428,0;381,0;60350;0;38,32;9,75;77,32
2023;2;Formosa;11934;17678;13698;16813;227;84,0;186,0;21944,0;11825,0;5202,0;300,0;20428,0;381,0;60350;0;38,32;9,75;77,32
2023;2;Jujuy;13749;51082;47289;4067;1255;58,0;1440,0;16174,0;12344,0;29181,0;300,0;55867,0;2078,0;117442;0;57,78;14,78;43,56
2023;2;Jujuy;13749;51082;47289;4067;1255;58,0;1440,0;16174,0;12344,0;29181,0;300,0;55867,0;2078,0;117442;0;57,78;14,78;43,56
2023;2;La Pampa;7254;59101;31449;19993;1113;68,0;1365,0;48635,0;18475,0;14999,0;4266,0;29134,0;1968,0;118744;166;98,35;32,4;22,78
2023;2;La Pampa;7254;59101;31449;19993;1113;68,0;1365,0;48635,0;18475,0;14999,0;4266,0;29134,0;1968,0;118744;166;98,35;32,4;22,78
2023;2;La Rioja;4152;55148;21245;6395;32;18,0;454,0;1719,0;2236,0;24737,0;4888,0;52920,0;0,0;86968;4;80,01;21,3;63,55
2023;2;La Rioja;4152;55148;21245;6395;32;18,0;454,0;1719,0;2236,0;24737,0;4888,0;52920,0;0,0;86968;4;80,01;21,3;63,55
2023;2;Mendoza;25299;71931;171857;27609;980;103,0;2945,0;36286,0;20985,0;33217,0;12649,0;176628,0;14863,0;296921;755;52,09;14,54;42,69
2023;2;Mendoza;25299;71931;171857;27609;980;103,0;2945,0;36286,0;20985,0;33217,0;12649,0;176628,0;14863,0;296921;755;52,09;14,54;42,69
2023;2;Misiones;28897;82058;64406;12927;7183;51,0;3247,0;34144,0;22649,0;12055,0;3862,0;110815,0;8648,0;195471;0;55,18;15,03;90,55
2023;2;Misiones;28897;82058;64406;12927;7183;51,0;3247,0;34144,0;22649,0;12055,0;3862,0;110815,0;8648,0;195471;0;55,18;15,03;90,55
2023;2;Neuquén;26379;73040;35171;24046;3110;168,0;984,0;38006,0;13946,0;13275,0;6649,0;85749,0;2969,0;161289;457;78,97;23,5;93,97
2023;2;Neuquén;26379;73040;35171;24046;3110;168,0;984,0;38006,0;13946,0;13275,0;6649,0;85749,0;2969,0;161289;457;78,97;23,5;93,97
2023;2;Río Negro;26390;49684;53325;16864;17116;111,0;1070,0;29535,0;15050,0;20561,0;22752,0;58834,0;15466,0;162848;531;68,56;21,09;70,76
2023;2;Río Negro;26390;49684;53325;16864;17116;111,0;1070,0;29535,0;15050,0;20561,0;22752,0;58834,0;15466,0;162848;531;68,56;21,09;70,76
2023;2;Salta;30666;97501;58275;12337;6549;114,0;1042,0;29687,0;67966,0;4523,0;94,0;95063,0;6839,0;205323;5;57,48;13,92;79,1
2023;2;Salta;30666;97501;58275;12337;6549;114,0;1042,0;29687,0;67966,0;4523,0;94,0;95063,0;6839,0;205323;5;57,48;13,92;79,1
2023;2;San Juan;21483;20200;25217;23545;7004;24,0;2020,0;21766,0;12810,0;13276,0;10042,0;21369,0;16142,0;97189;260;47,52;12,1;20,39
2023;2;San Juan;21483;20200;25217;23545;7004;24,0;2020,0;21766,0;12810,0;13276,0;10042,0;21369,0;16142,0;97189;260;47,52;12,1;20,39
2023;2;San Luis;4937;41949;15595;77960;307;60,0;624,0;11543,0;23932,0;12756,0;74914,0;15090,0;1829,0;140575;173;93,41;26,73;103,84
2023;2;San Luis;4937;41949;15595;77960;307;60,0;624,0;11543,0;23932,0;12756,0;74914,0;15090,0;1829,0;140575;173;93,41;26,73;103,84
2023;2;Santa Cruz;9019;23896;11269;3660;758;49,0;6720,0;10609,0;11253,0;9733,0;3667,0;6315,0;256,0;48410;192;41,66;12,39;15,48
2023;2;Santa Cruz;9019;23896;11269;3660;758;49,0;6720,0;10609,0;11253,0;9733,0;3667,0;6315,0;256,0;48410;192;41,66;12,39;15,48
2023;2;Santa Fe;126344;399669;311166;44134;14501;468,0;7021,0;89275,0;172672,0;71957,0;24123,0;499408,0;30890,0;895706;108;78,83;24,79;94,87
2023;2;Santa Fe;126344;399669;311166;44134;14501;468,0;7021,0;89275,0;172672,0;71957,0;24123,0;499408,0;30890,0;895706;108;78,83;24,79;94,87
2023;2;Santiago Del Estero;10629;80086;17244;6916;2934;178,0;1152,0;16847,0;55281,0;26520,0;766,0;16066,0;999,0;117807;2;47,14;11,7;37,62
2023;2;Santiago Del Estero;10629;80086;17244;6916;2934;178,0;1152,0;16847,0;55281,0;26520,0;766,0;16066,0;999,0;117807;2;47,14;11,7;37,62
2023;2;Tierra Del Fuego;12392;45224;525;157;337;22,0;831,0;10556,0;12748,0;20962,0;4707,0;3901,0;4908,0;58325;310;106,38;31,54;16,92
2023;2;Tierra Del Fuego;12392;45224;525;157;337;22,0;831,0;10556,0;12748,0;20962,0;4707,0;3901,0;4908,0;58325;310;106,38;31,54;16,92
2023;2;Tucumán;50019;20012;188986;4060;525;39,0;1091,0;21163,0;27206,0;25910,0;1661,0;185887,0;645,0;263573;29;60,75;15,05;96,69
2023;2;Tucumán;50019;20012;188986;4060;525;39,0;1091,0;21163,0;27206,0;25910,0;1661,0;185887,0;645,0;263573;29;60,75;15,05;96,69
2023;1;Buenos Aires;304583;2761043;1551074;132458;71770;28615,0;25137,0;249864,0;264388,0;241923,0;104495,0;3810940,0;95566,0;4814729;6199;79,0;26,81;116,18
2023;1;Buenos Aires;304583;2761043;1551074;132458;71770;28615,0;25137,0;249864,0;264388,0;241923,0;104495,0;3810940,0;95566,0;4814729;6199;79,0;26,81;116,18
2023;1;Capital Federal;132149;1223930;156222;4605;31823;516,0;4500,0;28668,0;60061,0;34974,0;7859,0;1305284,0;106867,0;1546584;2145;122,59;50,23;188,65
2023;1;Capital Federal;132149;1223930;156222;4605;31823;516,0;4500,0;28668,0;60061,0;34974,0;7859,0;1305284,0;106867,0;1546584;2145;122,59;50,23;188,65
2023;1;Catamarca;6980;10655;50230;1384;2243;71,0;221,0;2192,0;4352,0;3794,0;2607,0;55944,0;2311,0;71491;1;66,17;16,83;87,41
2023;1;Catamarca;6980;10655;50230;1384;2243;71,0;221,0;2192,0;4352,0;3794,0;2607,0;55944,0;2311,0;71491;1;66,17;16,83;87,41
2023;1;Chaco;21243;60727;49756;8142;2574;236,0;544,0;15113,0;15190,0;7729,0;3020,0;96663,0;3947,0;142437;5;43,15;11,53;104,33
2023;1;Chaco;21243;60727;49756;8142;2574;236,0;544,0;15113,0;15190,0;7729,0;3020,0;96663,0;3947,0;142437;5;43,15;11,53;104,33
2023;1;Chubut;45448;73525;9815;30521;10744;109,0;1598,0;45794,0;30947,0;25072,0;17700,0;28259,0;20574,0;169149;904;85,89;26,32;18,36
2023;1;Chubut;45448;73525;9815;30521;10744;109,0;1598,0;45794,0;30947,0;25072,0;17700,0;28259,0;20574,0;169149;904;85,89;26,32;18,36
2023;1;Córdoba;136976;455139;386297;61066;10494;99,0;8844,0;131774,0;103063,0;57176,0;24960,0;690566,0;33490,0;1049904;68;88,84;27,2;109,57
2023;1;Córdoba;136976;455139;386297;61066;10494;99,0;8844,0;131774,0;103063,0;57176,0;24960,0;690566,0;33490,0;1049904;68;88,84;27,2;109,57
2023;1;Corrientes;29577;81116;30016;11071;5240;67,0;3074,0;22517,0;23420,0;6349,0;4601,0;88008,0;8984,0;157016;4;52,05;13,71;94,8
2023;1;Corrientes;29577;81116;30016;11071;5240;67,0;3074,0;22517,0;23420,0;6349,0;4601,0;88008,0;8984,0;157016;4;52,05;13,71;94,8
2023;1;Entre Ríos;51084;141699;44508;26415;11172;107,0;4525,0;41215,0;51664,0;20667,0;22680,0;134020,0;0,0;274856;22;64,79;19,37;86,71
2023;1;Entre Ríos;51084;141699;44508;26415;11172;107,0;4525,0;41215,0;51664,0;20667,0;22680,0;134020,0;0,0;274856;22;64,79;19,37;86,71
2023;1;Formosa;12502;17421;13345;17490;227;84,0;192,0;22016,0;11922,0;6229,0;273,0;19567,0;702,0;60985;0;38,79;9,87;73,96
2023;1;Formosa;12502;17421;13345;17490;227;84,0;192,0;22016,0;11922,0;6229,0;273,0;19567,0;702,0;60985;0;38,79;9,87;73,96
2023;1;Jujuy;15306;51082;46271;4067;1255;58,0;1598,0;16842,0;12856,0;29386,0;306,0;54859,0;2076,0;117981;0;58,2;14,88;42,75
2023;1;Jujuy;15306;51082;46271;4067;1255;58,0;1598,0;16842,0;12856,0;29386,0;306,0;54859,0;2076,0;117981;0;58,2;14,88;42,75
2023;1;La Pampa;7049;59944;28126;20103;1282;68,0;1399,0;50313,0;11510,0;10525,0;4423,0;21308,0;16958,0;116333;171;96,55;31,81;20,09
2023;1;La Pampa;7049;59944;28126;20103;1282;68,0;1399,0;50313,0;11510,0;10525,0;4423,0;21308,0;16958,0;116333;171;96,55;31,81;20,09
2023;1;La Rioja;4652;54604;20722;6395;32;18,0;502,0;1892,0;2470,0;24551,0;4949,0;52023,0;0,0;86401;4;79,74;21,23;63,13
2023;1;La Rioja;4652;54604;20722;6395;32;18,0;502,0;1892,0;2470,0;24551,0;4949,0;52023,0;0,0;86401;4;79,74;21,23;63,13
2023;1;Mendoza;37646;73678;152534;27592;1569;103,0;2945,0;32767,0;20813,0;30657,0;15046,0;169502,0;21186,0;292242;777;51,4;14,34;41,45
2023;1;Mendoza;37646;73678;152534;27592;1569;103,0;2945,0;32767,0;20813,0;30657,0;15046,0;169502,0;21186,0;292242;777;51,4;14,34;41,45
2023;1;Misiones;30455;82834;56619;12896;7881;51,0;3448,0;34762,0;21817,0;11881,0;3881,0;106601,0;8244,0;190685;0;53,97;14,7;89,81
2023;1;Misiones;30455;82834;56619;12896;7881;51,0;3448,0;34762,0;21817,0;11881,0;3881,0;106601,0;8244,0;190685;0;53,97;14,7;89,81
2023;1;Neuquén;28030;72639;32296;23937;3510;168,0;986,0;38414,0;13933,0;13192,0;6195,0;85257,0;2267,0;159944;468;78,55;23,38;93,42
2023;1;Neuquén;28030;72639;32296;23937;3510;168,0;986,0;38414,0;13933,0;13192,0;6195,0;85257,0;2267,0;159944;468;78,55;23,38;93,42
2023;1;Río Negro;33604;49128;45329;16857;19413;111,0;1076,0;29515,0;15171,0;18697,0;12079,0;57910,0;29772,0;163783;548;69,16;21,27;74,4
2023;1;Río Negro;33604;49128;45329;16857;19413;111,0;1076,0;29515,0;15171,0;18697,0;12079,0;57910,0;29772,0;163783;548;69,16;21,27;74,4
2023;1;Salta;33427;96922;56259;12269;6549;114,0;1096,0;30564,0;69436,0;4822,0;104,0;92512,0;6778,0;205421;5;57,67;13,97;76,85
2023;1;Salta;33427;96922;56259;12269;6549;114,0;1096,0;30564,0;69436,0;4822,0;104,0;92512,0;6778,0;205421;5;57,67;13,97;76,85
2023;1;San Juan;38568;21215;12798;21912;7274;24,0;2020,0;30051,0;11221,0;14799,0;10268,0;21544,0;11840,0;101486;281;49,75;12,67;18,7
2023;1;San Juan;38568;21215;12798;21912;7274;24,0;2020,0;30051,0;11221,0;14799,0;10268,0;21544,0;11840,0;101486;281;49,75;12,67;18,7
2023;1;San Luis;6283;42789;6952;78954;485;60,0;624,0;11680,0;24133,0;13659,0;75904,0;6050,0;3353,0;135281;182;90,17;25,8;55,85
2023;1;San Luis;6283;42789;6952;78954;485;60,0;624,0;11680,0;24133,0;13659,0;75904,0;6050,0;3353,0;135281;182;90,17;25,8;55,85
2023;1;Santa Cruz;9702;23839;12217;3660;943;51,0;6810,0;11528,0;11380,0;9861,0;3697,0;5990,0;1044,0;50163;198;43,42;12,92;14,98
2023;1;Santa Cruz;9702;23839;12217;3660;943;51,0;6810,0;11528,0;11380,0;9861,0;3697,0;5990,0;1044,0;50163;198;43,42;12,92;14,98
2023;1;Santa Fe;138935;405618;283988;43487;14246;468,0;7655,0;98198,0;180708,0;75061,0;26306,0;479777,0;18101,0;886164;110;78,13;24,57;92,22
2023;1;Santa Fe;138935;405618;283988;43487;14246;468,0;7655,0;98198,0;180708,0;75061,0;26306,0;479777,0;18101,0;886164;110;78,13;24,57;92,22
2023;1;Santiago Del Estero;11642;80407;16656;6916;2934;178,0;1186,0;21551,0;57189,0;21277,0;734,0;15447,0;993,0;118553;2;47,55;11,8;36,27
2023;1;Santiago Del Estero;11642;80407;16656;6916;2934;178,0;1186,0;21551,0;57189,0;21277,0;734,0;15447,0;993,0;118553;2;47,55;11,8;36,27
2023;1;Tierra Del Fuego;12754;43146;405;157;651;22,0;831,0;10944,0;13048,0;21348,0;3959,0;2386,0;4575,0;56801;312;104,23;30,9;14,58
2023;1;Tierra Del Fuego;12754;43146;405;157;651;22,0;831,0;10944,0;13048,0;21348,0;3959,0;2386,0;4575,0;56801;312;104,23;30,9;14,58
2023;1;Tucumán;55822;19482;180976;4293;527;39,0;1237,0;23379,0;29629,0;25565,0;1723,0;164402,0;15126,0;261070;30;60,34;14,95;95,79
2023;1;Tucumán;55822;19482;180976;4293;527;39,0;1237,0;23379,0;29629,0;25565,0;1723,0;164402,0;15126,0;261070;30;60,34;14,95;95,79
2022;4;Buenos Aires;325908;2767247;1499149;129910;72451;28934,0;23347,0;259866,0;281550,0;244555,0;98670,0;3760109,0;97634,0;4788466;6199;78,94;26,72;111,0
2022;4;Buenos Aires;325908;2767247;1499149;129910;72451;28934,0;23347,0;259866,0;281550,0;244555,0;98670,0;3760109,0;97634,0;4788466;6199;78,94;26,72;111,0
2022;4;Capital Federal;138753;1238196;138548;4603;31826;516,0;5096,0;31320,0;64653,0;36336,0;8116,0;1299117,0;106772,0;1549781;2145;122,73;50,35;182,86
2022;4;Capital Federal;138753;1238196;138548;4603;31826;516,0;5096,0;31320,0;64653,0;36336,0;8116,0;1299117,0;106772,0;1549781;2145;122,73;50,35;182,86
2022;4;Catamarca;8952;10998;47337;1379;2243;71,0;315,0;2716,0;5028,0;4638,0;3122,0;52739,0;2280,0;70908;1;65,77;16,73;83,33
2022;4;Catamarca;8952;10998;47337;1379;2243;71,0;315,0;2716,0;5028,0;4638,0;3122,0;52739,0;2280,0;70908;1;65,77;16,73;83,33
2022;4;Chaco;24582;61265;47285;7957;2574;461,0;771,0;16067,0;17846,0;6704,0;3039,0;94866,0;3909,0;143658;5;43,62;11,66;104,02
2022;4;Chaco;24582;61265;47285;7957;2574;461,0;771,0;16067,0;17846,0;6704,0;3039,0;94866,0;3909,0;143658;5;43,62;11,66;104,02
2022;4;Chubut;45450;73923;9815;30721;8850;109,0;1614,0;46457,0;31007,0;34728,0;15770,0;19048,0;20026,0;167855;904;85,57;26,23;15,92
2022;4;Chubut;45450;73923;9815;30721;8850;109,0;1614,0;46457,0;31007,0;34728,0;15770,0;19048,0;20026,0;167855;904;85,57;26,23;15,92
2022;4;Córdoba;152265;456947;367393;61631;11424;99,0;9929,0;143686,0;108195,0;63120,0;20691,0;686330,0;17610,0;1049592;68;89,03;27,26;108,77
2022;4;Córdoba;152265;456947;367393;61631;11424;99,0;9929,0;143686,0;108195,0;63120,0;20691,0;686330,0;17610,0;1049592;68;89,03;27,26;108,77
2022;4;Corrientes;34038;80283;26752;9082;5298;67,0;3282,0;22647,0;24858,0;7025,0;3770,0;85806,0;7998,0;155449;4;51,64;13,6;94,72
2022;4;Corrientes;34038;80283;26752;9082;5298;67,0;3282,0;22647,0;24858,0;7025,0;3770,0;85806,0;7998,0;155449;4;51,64;13,6;94,72
2022;4;Entre Ríos;55507;135746;40798;26414;12509;107,0;4722,0;45629,0;46700,0;20927,0;22483,0;130406,0;0,0;270952;22;64,01;19,14;87,47
2022;4;Entre Ríos;55507;135746;40798;26414;12509;107,0;4722,0;45629,0;46700,0;20927,0;22483,0;130406,0;0,0;270952;22;64,01;19,14;87,47
2022;4;Formosa;13735;17068;13118;17692;227;84,0;245,0;22458,0;12391,0;6724,0;310,0;18930,0;698,0;61840;0;39,41;10,03;72,03
2022;4;Formosa;13735;17068;13118;17692;227;84,0;245,0;22458,0;12391,0;6724,0;310,0;18930,0;698,0;61840;0;39,41;10,03;72,03
2022;4;Jujuy;17880;52390;42626;4067;1255;58,0;1763,0;18652,0;14070,0;36430,0;335,0;46910,0;0,0;118218;0;58,46;14,95;39,32
2022;4;Jujuy;17880;52390;42626;4067;1255;58,0;1763,0;18652,0;14070,0;36430,0;335,0;46910,0;0,0;118218;0;58,46;14,95;39,32
2022;4;La Pampa;7785;60566;24552;19995;1266;68,0;1687,0;52618,0;10334,0;9167,0;4479,0;19783,0;16028,0;113993;171;94,8;31,23;19,1
2022;4;La Pampa;7785;60566;24552;19995;1266;68,0;1687,0;52618,0;10334,0;9167,0;4479,0;19783,0;16028,0;113993;171;94,8;31,23;19,1
2022;4;La Rioja;6120;54387;19328;6395;32;18,0;595,0;2531,0;3010,0;24435,0;5029,0;50644,0;0,0;86258;4;79,86;21,26;61,0
2022;4;La Rioja;6120;54387;19328;6395;32;18,0;595,0;2531,0;3010,0;24435,0;5029,0;50644,0;0,0;86258;4;79,86;21,26;61,0
2022;4;Mendoza;37655;77814;147080;27607;1948;103,0;2954,0;35541,0;20355,0;35935,0;14909,0;161163,0;21144,0;291327;777;51,36;14,33;38,76
2022;4;Mendoza;37655;77814;147080;27607;1948;103,0;2954,0;35541,0;20355,0;35935,0;14909,0;161163,0;21144,0;291327;777;51,36;14,33;38,76
2022;4;Misiones;33204;87202;46885;11075;7903;51,0;3510,0;35622,0;21373,0;12196,0;3182,0;101745,0;8590,0;186269;0;52,85;14,39;91,24
2022;4;Misiones;33204;87202;46885;11075;7903;51,0;3510,0;35622,0;21373,0;12196,0;3182,0;101745,0;8590,0;186269;0;52,85;14,39;91,24
2022;4;Neuquén;28609;72679;31567;23815;3510;168,0;994,0;38814,0;13960,0;13008,0;5739,0;85247,0;2250,0;159712;468;78,67;23,41;95,37
2022;4;Neuquén;28609;72679;31567;23815;3510;168,0;994,0;38814,0;13960,0;13008,0;5739,0;85247,0;2250,0;159712;468;78,67;23,41;95,37
2022;4;Río Negro;34043;48401;43958;16277;19413;111,0;1081,0;32053,0;13931,0;20442,0;7335,0;57495,0;29644,0;161544;548;68,42;21,04;75,31
2022;4;Río Negro;34043;48401;43958;16277;19413;111,0;1081,0;32053,0;13931,0;20442,0;7335,0;57495,0;29644,0;161544;548;68,42;21,04;75,31
2022;4;Salta;36939;97023;53470;11884;6544;114,0;1197,0;31530,0;71105,0;5036,0;117,0;90014,0;6747,0;205855;5;57,96;14,04;75,93
2022;4;Salta;36939;97023;53470;11884;6544;114,0;1197,0;31530,0;71105,0;5036,0;117,0;90014,0;6747,0;205855;5;57,96;14,04;75,93
2022;4;San Juan;38570;22913;12491;21912;7940;24,0;2027,0;30069,0;11247,0;20440,0;8188,0;19991,0;11840,0;103545;281;50,88;12,96;16,39
2022;4;San Juan;38570;22913;12491;21912;7940;24,0;2027,0;30069,0;11247,0;20440,0;8188,0;19991,0;11840,0;103545;281;50,88;12,96;16,39
2022;4;San Luis;6283;43460;3409;81557;511;60,0;624,0;11785,0;24684,0;13981,0;78506,0;2227,0;3353,0;135028;192;90,27;25,83;30,67
2022;4;San Luis;6283;43460;3409;81557;511;60,0;624,0;11785,0;24684,0;13981,0;78506,0;2227,0;3353,0;135028;192;90,27;25,83;30,67
2022;4;Santa Cruz;9702;23876;12217;3746;662;51,0;6810,0;11616,0;11509,0;10374,0;3236,0;5559,0;1048,0;50005;198;43,53;12,95;14,33
2022;4;Santa Cruz;9702;23876;12217;3746;662;51,0;6810,0;11616,0;11509,0;10374,0;3236,0;5559,0;1048,0;50005;198;43,53;12,95;14,33
2022;4;Santa Fe;163621;412157;248558;44113;19242;468,0;9374,0;115767,0;194420,0;73345,0;22899,0;453078,0;18340,0;887581;110;78,4;24,65;90,3
2022;4;Santa Fe;163621;412157;248558;44113;19242;468,0;9374,0;115767,0;194420,0;73345,0;22899,0;453078,0;18340,0;887581;110;78,4;24,65;90,3
2022;4;Santiago Del Estero;13577;80955;15117;6911;2934;178,0;1267,0;26183,0;58136,0;17735,0;661,0;14345,0;989,0;119492;2;48,05;11,92;34,4
2022;4;Santiago Del Estero;13577;80955;15117;6911;2934;178,0;1267,0;26183,0;58136,0;17735,0;661,0;14345,0;989,0;119492;2;48,05;11,92;34,4
